query_id,user_id,benchmark_tier,query_type,method,query_text,target_event_id,target_venue_id,target_name,target_rank,reciprocal_rank,success_at_1,success_at_5,is_high_memory_load
tokyo_59554_semantic,59554,core,semantic,vector,Which Toll Booth did I visit in Hachiōji?,2018_1176853__event_001,1040,八王子本線料金所,1,1.0000000000,True,True,False
tokyo_59554_semantic,59554,core,semantic,graph,Which Toll Booth did I visit in Hachiōji?,2018_1176853__event_001,1040,八王子本線料金所,1,1.0000000000,True,True,False
tokyo_59554_temporal_spatial,59554,core,temporal_spatial,flat,Which Supermarket did I visit in Fussa in March 2018?,2018_1176829__event_002,600,イオン 日の出店,1,1.0000000000,True,True,False
tokyo_59554_temporal_spatial,59554,core,temporal_spatial,vector,Which Supermarket did I visit in Fussa in March 2018?,2018_1176829__event_002,600,イオン 日の出店,4,0.2500000000,False,True,False
tokyo_59554_temporal_spatial,59554,core,temporal_spatial,graph,Which Supermarket did I visit in Fussa in March 2018?,2018_1176829__event_002,600,イオン 日の出店,4,0.2500000000,False,True,False
tokyo_60393_relational_after,60393,core,relational_after,flat,Which BBQ Joint did I visit after 昭島市役所?,2018_1190515__event_002,2803,牛角,1,1.0000000000,True,True,True
tokyo_60393_relational_after,60393,core,relational_after,vector,Which BBQ Joint did I visit after 昭島市役所?,2018_1190515__event_002,2803,牛角,1,1.0000000000,True,True,True
tokyo_60393_relational_after,60393,core,relational_after,graph,Which BBQ Joint did I visit after 昭島市役所?,2018_1190515__event_002,2803,牛角,1,1.0000000000,True,True,True
tokyo_60393_semantic,60393,core,semantic,flat,Which Seafood Restaurant did I visit in Hachiōji?,2018_1190532__event_003,1277,磯丸水産,1,1.0000000000,True,True,True
tokyo_60393_semantic,60393,core,semantic,vector,Which Seafood Restaurant did I visit in Hachiōji?,2018_1190532__event_003,1277,磯丸水産,1,1.0000000000,True,True,True
tokyo_60393_semantic,60393,core,semantic,graph,Which Seafood Restaurant did I visit in Hachiōji?,2018_1190532__event_003,1277,磯丸水産,1,1.0000000000,True,True,True
tokyo_60393_temporal_spatial,60393,core,temporal_spatial,flat,Which Donburi Restaurant did I visit in Hachiōji in July 2018?,2018_1190583__event_004,131,松屋 八王子店,1,1.0000000000,True,True,True
tokyo_60393_temporal_spatial,60393,core,temporal_spatial,vector,Which Donburi Restaurant did I visit in Hachiōji in July 2018?,2018_1190583__event_004,131,松屋 八王子店,1,1.0000000000,True,True,True
tokyo_60393_temporal_spatial,60393,core,temporal_spatial,graph,Which Donburi Restaurant did I visit in Hachiōji in July 2018?,2018_1190583__event_004,131,松屋 八王子店,1,1.0000000000,True,True,True
tokyo_70564_relational_after,70564,core,relational_after,flat,Which Ramen Restaurant did I visit after 北原国際病院?,2018_1332637__event_002,1396,八王子ラーメン おがわ屋,1,1.0000000000,True,True,True
tokyo_70564_relational_after,70564,core,relational_after,vector,Which Ramen Restaurant did I visit after 北原国際病院?,2018_1332637__event_002,1396,八王子ラーメン おがわ屋,3,0.3333333333,False,True,True
tokyo_70564_relational_after,70564,core,relational_after,graph,Which Ramen Restaurant did I visit after 北原国際病院?,2018_1332637__event_002,1396,八王子ラーメン おがわ屋,3,0.3333333333,False,True,True
tokyo_70564_semantic,70564,core,semantic,flat,Which Donburi Restaurant did I visit in Hachiōji?,2018_1332642__event_003,570,吉野家,1,1.0000000000,True,True,True
tokyo_70564_semantic,70564,core,semantic,vector,Which Donburi Restaurant did I visit in Hachiōji?,2018_1332642__event_003,570,吉野家,1,1.0000000000,True,True,True
tokyo_70564_semantic,70564,core,semantic,graph,Which Donburi Restaurant did I visit in Hachiōji?,2018_1332642__event_003,570,吉野家,1,1.0000000000,True,True,True
tokyo_70564_temporal_spatial,70564,core,temporal_spatial,flat,Which Ice Cream Shop did I visit in Hachiōji in January 2018?,2018_1332644__event_002,3118,クレープショップMONKEY,1,1.0000000000,True,True,True
tokyo_70564_temporal_spatial,70564,core,temporal_spatial,vector,Which Ice Cream Shop did I visit in Hachiōji in January 2018?,2018_1332644__event_002,3118,クレープショップMONKEY,1,1.0000000000,True,True,True
tokyo_70564_temporal_spatial,70564,core,temporal_spatial,graph,Which Ice Cream Shop did I visit in Hachiōji in January 2018?,2018_1332644__event_002,3118,クレープショップMONKEY,1,1.0000000000,True,True,True
tokyo_70703_relational_after,70703,core,relational_after,flat,Which Chinese Restaurant did I visit after アリオ橋本?,2018_1335107__event_002,4160,餃子の王将,1,1.0000000000,True,True,False
tokyo_70703_relational_after,70703,core,relational_after,vector,Which Chinese Restaurant did I visit after アリオ橋本?,2018_1335107__event_002,4160,餃子の王将,2,0.5000000000,False,True,False
tokyo_70703_relational_after,70703,core,relational_after,graph,Which Chinese Restaurant did I visit after アリオ橋本?,2018_1335107__event_002,4160,餃子の王将,2,0.5000000000,False,True,False
tokyo_70703_semantic,70703,core,semantic,flat,Which Fishing Spot did I visit in Hachiōji?,2018_1335096__event_001,4008,リヴァスポット早戸,1,1.0000000000,True,True,False
tokyo_70703_semantic,70703,core,semantic,vector,Which Fishing Spot did I visit in Hachiōji?,2018_1335096__event_001,4008,リヴァスポット早戸,1,1.0000000000,True,True,False
tokyo_70703_semantic,70703,core,semantic,graph,Which Fishing Spot did I visit in Hachiōji?,2018_1335096__event_001,4008,リヴァスポット早戸,1,1.0000000000,True,True,False
tokyo_70703_temporal_spatial,70703,core,temporal_spatial,flat,Which Discount Store did I visit in Hachiōji in December 2017?,2018_1335104__event_002,3453,ドン・キホーテ,1,1.0000000000,True,True,False
tokyo_70703_temporal_spatial,70703,core,temporal_spatial,vector,Which Discount Store did I visit in Hachiōji in December 2017?,2018_1335104__event_002,3453,ドン・キホーテ,1,1.0000000000,True,True,False
tokyo_70703_temporal_spatial,70703,core,temporal_spatial,graph,Which Discount Store did I visit in Hachiōji in December 2017?,2018_1335104__event_002,3453,ドン・キホーテ,1,1.0000000000,True,True,False
tokyo_72210_relational_after,72210,core,relational_after,flat,Which Ramen Restaurant did I visit after バーガーキング (Burger King)?,2018_1357875__event_003,3582,家系ラーメン まるに家,3,0.3333333333,False,True,False
tokyo_72210_relational_after,72210,core,relational_after,vector,Which Ramen Restaurant did I visit after バーガーキング (Burger King)?,2018_1357875__event_003,3582,家系ラーメン まるに家,1,1.0000000000,True,True,False
tokyo_72210_relational_after,72210,core,relational_after,graph,Which Ramen Restaurant did I visit after バーガーキング (Burger King)?,2018_1357875__event_003,3582,家系ラーメン まるに家,1,1.0000000000,True,True,False
tokyo_72210_semantic,72210,core,semantic,flat,Which Italian Restaurant did I visit in Hachiōji?,2018_1357857__event_004,1516,サイゼリヤ,1,1.0000000000,True,True,False
tokyo_72210_semantic,72210,core,semantic,vector,Which Italian Restaurant did I visit in Hachiōji?,2018_1357857__event_004,1516,サイゼリヤ,1,1.0000000000,True,True,False
tokyo_72210_semantic,72210,core,semantic,graph,Which Italian Restaurant did I visit in Hachiōji?,2018_1357857__event_004,1516,サイゼリヤ,1,1.0000000000,True,True,False
tokyo_72210_temporal_spatial,72210,core,temporal_spatial,flat,Which Train Station did I visit in Hachiōji in January 2018?,2018_1357875__event_001,11,橋本駅 (Hashimoto Sta.),1,1.0000000000,True,True,False
tokyo_72210_temporal_spatial,72210,core,temporal_spatial,vector,Which Train Station did I visit in Hachiōji in January 2018?,2018_1357875__event_001,11,橋本駅 (Hashimoto Sta.),2,0.5000000000,False,True,False
tokyo_72210_temporal_spatial,72210,core,temporal_spatial,graph,Which Train Station did I visit in Hachiōji in January 2018?,2018_1357875__event_001,11,橋本駅 (Hashimoto Sta.),2,0.5000000000,False,True,False
tokyo_72444_relational_after,72444,core,relational_after,flat,Which Bus Station did I visit after マクドナルド?,2018_1361355__event_005,2571,東村山駅西口バス停,1,1.0000000000,True,True,False
tokyo_72444_relational_after,72444,core,relational_after,vector,Which Bus Station did I visit after マクドナルド?,2018_1361355__event_005,2571,東村山駅西口バス停,3,0.3333333333,False,True,False
tokyo_72444_relational_after,72444,core,relational_after,graph,Which Bus Station did I visit after マクドナルド?,2018_1361355__event_005,2571,東村山駅西口バス停,3,0.3333333333,False,True,False
tokyo_72444_semantic,72444,core,semantic,flat,Which Fast Food Restaurant did I visit in Higashimurayama?,2018_1361355__event_004,375,マクドナルド,1,1.0000000000,True,True,False
tokyo_72444_semantic,72444,core,semantic,vector,Which Fast Food Restaurant did I visit in Higashimurayama?,2018_1361355__event_004,375,マクドナルド,1,1.0000000000,True,True,False
tokyo_72444_semantic,72444,core,semantic,graph,Which Fast Food Restaurant did I visit in Higashimurayama?,2018_1361355__event_004,375,マクドナルド,1,1.0000000000,True,True,False
tokyo_72444_temporal_spatial,72444,core,temporal_spatial,flat,Which Train Station did I visit in Fussa in October 2017?,2018_1361348__event_002,4,昭島駅 (Akishima Sta.),1,1.0000000000,True,True,False
tokyo_72444_temporal_spatial,72444,core,temporal_spatial,vector,Which Train Station did I visit in Fussa in October 2017?,2018_1361348__event_002,4,昭島駅 (Akishima Sta.),5,0.2000000000,False,True,False
tokyo_72444_temporal_spatial,72444,core,temporal_spatial,graph,Which Train Station did I visit in Fussa in October 2017?,2018_1361348__event_002,4,昭島駅 (Akishima Sta.),5,0.2000000000,False,True,False
tokyo_74188_relational_after,74188,core,relational_after,flat,Which Government Building did I visit after 羽村市役所?,2018_1388327__event_003,1637,瑞穂町役場,1,1.0000000000,True,True,False
tokyo_74188_relational_after,74188,core,relational_after,vector,Which Government Building did I visit after 羽村市役所?,2018_1388327__event_003,1637,瑞穂町役場,1,1.0000000000,True,True,False
tokyo_74188_relational_after,74188,core,relational_after,graph,Which Government Building did I visit after 羽村市役所?,2018_1388327__event_003,1637,瑞穂町役場,1,1.0000000000,True,True,False
tokyo_74188_semantic,74188,core,semantic,flat,Which Shrine did I visit in Hachiōji?,2018_1388318__event_002,1432,子安神社,1,1.0000000000,True,True,False
tokyo_74188_semantic,74188,core,semantic,vector,Which Shrine did I visit in Hachiōji?,2018_1388318__event_002,1432,子安神社,1,1.0000000000,True,True,False
tokyo_74188_semantic,74188,core,semantic,graph,Which Shrine did I visit in Hachiōji?,2018_1388318__event_002,1432,子安神社,1,1.0000000000,True,True,False
tokyo_74188_temporal_spatial,74188,core,temporal_spatial,flat,Which Supermarket did I visit in Hachiōji in November 2017?,2018_1388319__event_003,1488,スーパーアルプス,1,1.0000000000,True,True,False
tokyo_74188_temporal_spatial,74188,core,temporal_spatial,vector,Which Supermarket did I visit in Hachiōji in November 2017?,2018_1388319__event_003,1488,スーパーアルプス,1,1.0000000000,True,True,False
tokyo_74188_temporal_spatial,74188,core,temporal_spatial,graph,Which Supermarket did I visit in Hachiōji in November 2017?,2018_1388319__event_003,1488,スーパーアルプス,1,1.0000000000,True,True,False
tokyo_74982_relational_after,74982,core,relational_after,flat,Which Korean Restaurant did I visit after ロイヤルホスト?,2018_1402558__event_002,1450,煉火亭 東久留米店,1,1.0000000000,True,True,False
tokyo_74982_relational_after,74982,core,relational_after,vector,Which Korean Restaurant did I visit after ロイヤルホスト?,2018_1402558__event_002,1450,煉火亭 東久留米店,1,1.0000000000,True,True,False
tokyo_74982_relational_after,74982,core,relational_after,graph,Which Korean Restaurant did I visit after ロイヤルホスト?,2018_1402558__event_002,1450,煉火亭 東久留米店,1,1.0000000000,True,True,False
tokyo_74982_semantic,74982,core,semantic,flat,Which Convenience Store did I visit in Higashimurayama?,2018_1402586__event_001,4006,ファミリーマート 花小金井四丁目店,1,1.0000000000,True,True,False
tokyo_74982_semantic,74982,core,semantic,vector,Which Convenience Store did I visit in Higashimurayama?,2018_1402586__event_001,4006,ファミリーマート 花小金井四丁目店,1,1.0000000000,True,True,False
tokyo_74982_semantic,74982,core,semantic,graph,Which Convenience Store did I visit in Higashimurayama?,2018_1402586__event_001,4006,ファミリーマート 花小金井四丁目店,1,1.0000000000,True,True,False
tokyo_74982_temporal_spatial,74982,core,temporal_spatial,flat,Which Steakhouse did I visit in Fussa in March 2018?,2018_1402556__event_002,4610,いきなり!ステーキ,1,1.0000000000,True,True,False
tokyo_74982_temporal_spatial,74982,core,temporal_spatial,vector,Which Steakhouse did I visit in Fussa in March 2018?,2018_1402556__event_002,4610,いきなり!ステーキ,1,1.0000000000,True,True,False
tokyo_74982_temporal_spatial,74982,core,temporal_spatial,graph,Which Steakhouse did I visit in Fussa in March 2018?,2018_1402556__event_002,4610,いきなり!ステーキ,1,1.0000000000,True,True,False
tokyo_78286_relational_after,78286,core,relational_after,flat,Which Fire Station did I visit after イオンモール日の出?,2018_1453204__event_002,3105,福生消防署 熊川出張所,1,1.0000000000,True,True,True
tokyo_78286_relational_after,78286,core,relational_after,vector,Which Fire Station did I visit after イオンモール日の出?,2018_1453204__event_002,3105,福生消防署 熊川出張所,14,0.0714285714,False,False,True
tokyo_78286_relational_after,78286,core,relational_after,graph,Which Fire Station did I visit after イオンモール日の出?,2018_1453204__event_002,3105,福生消防署 熊川出張所,19,0.0526315789,False,False,True
tokyo_78286_semantic,78286,core,semantic,flat,Which Convenience Store did I visit in Fussa?,2018_1453199__event_002,602,セブンイレブン 福生駅前東口店,1,1.0000000000,True,True,True
tokyo_78286_semantic,78286,core,semantic,vector,Which Convenience Store did I visit in Fussa?,2018_1453199__event_002,602,セブンイレブン 福生駅前東口店,1,1.0000000000,True,True,True
tokyo_78286_semantic,78286,core,semantic,graph,Which Convenience Store did I visit in Fussa?,2018_1453199__event_002,602,セブンイレブン 福生駅前東口店,1,1.0000000000,True,True,True
